,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
39,https://twitter.com/mybookmojo/status/1862472326581035246#m,Good vs Bad Support Zone Acceptance📊  Learn & Practice📈 #stocks #trading #stockmarket,"{'name': 'Mybookmojo', 'username': '@mybookmojo', 'profile_id': '1694592642846208000', 'avatar': 'https://pbs.twimg.com/profile_images/1694592642846208000/G-Z1kBfc_bigger.jpg'}","Nov 29, 2024 · 12:23 PM UTC",True,False,,[],{},"{'comments': 1, 'retweets': 7, 'quotes': 0, 'likes': 41}",['https://pbs.twimg.com/media/GdhZZPDWwAAVWoD.jpg'],[],[]
40,https://twitter.com/FXOpenBroker/status/1862490721187492102#m,How Black Friday Could Impact the Stock Market in 2024 Discover how Black Friday trends might shape stock market performance in 2024. 📈 https://cutt.ly/xeL6XjUG #BlackFriday2024 #MarketUpdates #StockMarket #BlackFridayDeals,"{'name': '@FXOpenBroker', 'username': '@FXOpenBroker', 'profile_id': '1437354192755216386', 'avatar': 'https://pbs.twimg.com/profile_images/1437354192755216386/my30r-rV_bigger.jpg'}","Nov 29, 2024 · 1:36 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
41,https://twitter.com/NDTVProfitIndia/status/1862490533551075490#m,"#DIIs net buy shares worth Rs 5,723 crore. #NDTVProfitMarkets   Here's what happened in the #stockmarket today: https://bit.ly/49f59wf","{'name': 'NDTV Profit', 'username': '@NDTVProfitIndia', 'profile_id': '1740352957135122433', 'avatar': 'https://pbs.twimg.com/profile_images/1740352957135122433/0lVQZFAl_bigger.jpg'}","Nov 29, 2024 · 1:35 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GdjlHtoWwAArfJ-.jpg'],[],[]
42,https://twitter.com/NDTVProfitIndia/status/1862490529197396151#m,#Equity Segment Flow: November 29  Here's what happened in the #stockmarket today: https://bit.ly/49f59wf,"{'name': 'NDTV Profit', 'username': '@NDTVProfitIndia', 'profile_id': '1740352957135122433', 'avatar': 'https://pbs.twimg.com/profile_images/1740352957135122433/0lVQZFAl_bigger.jpg'}","Nov 29, 2024 · 1:35 PM UTC",False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 3}",['https://pbs.twimg.com/media/Gdjj_DNXkAABj2x.jpg'],[],[]
43,https://twitter.com/tradeducky/status/1862490527226032288#m,Exploring the thrilling world of #stockmarket 📈 Dive deep in these waves of numbers and trends! 🌊💰 #InvestmentGoals #TradeThrills,"{'name': 'TradeDucky', 'username': '@tradeducky', 'profile_id': '1822633013470982144', 'avatar': 'https://pbs.twimg.com/profile_images/1822633013470982144/UBWjlZUo_bigger.jpg'}","Nov 29, 2024 · 1:35 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GdjlQ6vWQAADEKR.jpg'],[],[]
44,https://twitter.com/JimyTuits/status/1862490448658366881#m,Take a look to $TSLL #ToTheMoon #options #StocksToWatch #bottomfishing #wallstreet #news #StockMarket #Stocks #UnusualActivity #marketupdates #investing #StocksToBuy #tradingstrategy #daytrading #ChatGPT https://jimy.app/?Simbolo=TSLL&xlo=1732887300.2294,"{'name': '☘️ Jimy.app@𝕏', 'username': '@JimyTuits', 'profile_id': '1691295848150286336', 'avatar': 'https://pbs.twimg.com/profile_images/1691295848150286336/q1hWktn1_bigger.jpg'}","Nov 29, 2024 · 1:35 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
45,https://twitter.com/ETNowSwadesh/status/1862455826583364028#m,#MarketWithSwadesh | FISCAL DEFICIT DATA  अप्रैल-अक्टूबर वित्तीय घाटा ₹7.50 लाख करोड़  वित्तीय घाटा ₹8.03 Lk Cr से घटकर ₹7.50 लाख करोड़   #StockMarket #FiscalDeficitData,"{'name': 'ET Now Swadesh', 'username': '@ETNowSwadesh', 'profile_id': '1761357376291233792', 'avatar': 'https://pbs.twimg.com/profile_images/1761357376291233792/xmdqjFej_bigger.jpg'}","Nov 29, 2024 · 11:17 AM UTC",True,False,,[],{},"{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 9}",['https://pbs.twimg.com/media/GdjFrc1W0AAF6_a.jpg'],[],[]
46,https://twitter.com/anujprajapati11/status/1857372000227873041#m,"Dear Stock Investors,   What’s Your Personality 🤔  #stockmarketcrash #StockMarketIndia #stockmarketnews #StockMarketUpdate #StockMarket #nifty50 #NiftyBank #niftycrash #NIFTYFUTURE #smallcap #midcap","{'name': 'Anuj Prajapati', 'username': '@anujprajapati11', 'profile_id': '1426910366416572424', 'avatar': 'https://pbs.twimg.com/profile_images/1426910366416572424/AxZHm7t8_bigger.jpg'}","Nov 15, 2024 · 10:36 AM UTC",True,False,,[],{},"{'comments': 18, 'retweets': 68, 'quotes': 3, 'likes': 146}",['https://pbs.twimg.com/media/Gca1_GvXQAEp3i5.jpg'],[],[]
47,https://twitter.com/DreamsFlas11220/status/1862490075994497476#m,Key company in #NIFTYEV INDEX  #EV #Automobile #Trump #ElectricVehicles #StockMarket @AngelOne,"{'name': 'RRV trading', 'username': '@DreamsFlas11220', 'profile_id': '1829925192908378112', 'avatar': 'https://pbs.twimg.com/profile_images/1829925192908378112/bkD8rlEU_bigger.jpg'}","Nov 29, 2024 · 1:33 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/Gdjk2SEaMAAyW39.jpg'],[],[]
48,https://twitter.com/stockaajorkal/status/1862489985129091362#m,Forex reserves drop $1.31 billion to $656.5 billion. . . . #stockmarket #stocks #finance #money #reels #investment #portfolio #nifty #banknifty,"{'name': 'Stock aaj or kal', 'username': '@stockaajorkal', 'profile_id': '1779008920901881857', 'avatar': 'https://pbs.twimg.com/profile_images/1779008920901881857/NmWkwK77_bigger.jpg'}","Nov 29, 2024 · 1:33 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GdjkxVxXwAAemZL.jpg'],[],[]
49,https://twitter.com/StockSwingCycle/status/1862489931492348016#m,WEF hints at XRP-Hedera partnership with Goldman Sachs.  #XRP #Hedera #Blockchain #nifty #OptionsTrading #Adani #StocksToBuy #paytm #stockmarket #StockMarket #BreakoutStock #PennyStock #Paytm #SwingTrading #NTPC #ipo #StockMarket #Fintech #InvestingTips https://www.crypto-news-flash.com/world-economic-forum-member-hints-at-possible-xrp-and-hedera-partnership-with-goldman-sachs/,"{'name': 'Stock Swing Cycle', 'username': '@StockSwingCycle', 'profile_id': '1820562769550135296', 'avatar': 'https://pbs.twimg.com/profile_images/1820562769550135296/G0mQF_SM_bigger.jpg'}","Nov 29, 2024 · 1:32 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
50,https://twitter.com/JohnnySalgado83/status/1862355680901886438#m,"@Micro2Macr0, 1 video, options 101... the rest is history  SOFI options are still printing $$ SMCI options printing $$ CLSK printing $  TSLA printing $$ #Investments #StockMarket #Investing #Tsla #CallOptions","{'name': 'Johnny Salgado', 'username': '@JohnnySalgado83', 'profile_id': '1815222917313028096', 'avatar': 'https://pbs.twimg.com/profile_images/1815222917313028096/-Us_rgs1_bigger.jpg'}","Nov 29, 2024 · 4:39 AM UTC",True,False,,[],{},"{'comments': 5, 'retweets': 6, 'quotes': 0, 'likes': 75}",['https://pbs.twimg.com/media/Gdhqn19WIAAA8_C.jpg'],[],[]
51,https://twitter.com/SeekingAlpha/status/1862489235426877448#m,$DELL - Dell: Temporary Blip Presents A Rock-Solid Buying Opportunity. https://seekingalpha.com/article/4740971-dell-temporary-blip-presents-a-rock-solid-buying-opportunity?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated #stockmarket #markets #trading,"{'name': 'Seeking Alpha', 'username': '@SeekingAlpha', 'profile_id': '534299535552421888', 'avatar': 'https://pbs.twimg.com/profile_images/534299535552421888/eHacq8EQ_bigger.png'}","Nov 29, 2024 · 1:30 PM UTC",False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[]
52,https://twitter.com/SeekingAlpha/status/1862489233010954562#m,$GOGL - Golden Ocean Group: The Drop In Stock Price May Offer An Opportunity. https://seekingalpha.com/article/4741105-golden-ocean-group-stock-price-drop-may-offer-opportunity?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated #stockmarket #stocks #finance,"{'name': 'Seeking Alpha', 'username': '@SeekingAlpha', 'profile_id': '534299535552421888', 'avatar': 'https://pbs.twimg.com/profile_images/534299535552421888/eHacq8EQ_bigger.png'}","Nov 29, 2024 · 1:30 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
53,https://twitter.com/woketopiansa/status/1862489217282060734#m,"✅ Tip: Combine this with research. •After a drop: Check if the issues are temporary or fundamental. •After a rise: Look for signs of hype vs real growth.  Like any strategy, this works best with patience, analysis, and risk management. #StockMarket #Investing","{'name': 'WoketopianXBT', 'username': '@woketopiansa', 'profile_id': '1457541465828118529', 'avatar': 'https://pbs.twimg.com/profile_images/1457541465828118529/Ur-Ky09A_bigger.jpg'}","Nov 29, 2024 · 1:30 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
54,https://twitter.com/Equiscale_/status/1862489190765896039#m,"Dividends: आपके profits का हिस्सा, एक steady passive income का source! 💰 Dividend-paying stocks से regular payouts पाएं या reinvest करें। अब investing को smart बनाएं! 🚀  #Dividends #PassiveIncome #StockMarket #FinancialFreedom #Equiscale #Stocks","{'name': 'Equiscale', 'username': '@Equiscale_', 'profile_id': '1857521980431302657', 'avatar': 'https://pbs.twimg.com/profile_images/1857521980431302657/kSqmwt_g_bigger.jpg'}","Nov 29, 2024 · 1:30 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],['https://video.twimg.com/ext_tw_video/1862343702183550976/pu/vid/avc1/720x1280/Yy9iCYH7Nvo850ns.mp4?tag=12'],[]
55,https://twitter.com/JimyTuits/status/1862489190409126339#m,👇 $FINMY  Like 😎 🙏  #daytrading #UnusualActivity #news #tradingstrategy #marketupdates #wallstreet #StocksToWatch #StocksToBuy #bottomfishing #ToTheMoon #Stocks #StockMarket #options #investing #ChatGPT,"{'name': '☘️ Jimy.app@𝕏', 'username': '@JimyTuits', 'profile_id': '1691295848150286336', 'avatar': 'https://pbs.twimg.com/profile_images/1691295848150286336/q1hWktn1_bigger.jpg'}","Nov 29, 2024 · 1:30 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
56,https://twitter.com/SeekingAlpha/status/1862489166678040806#m,$ALEX - Alexander & Baldwin: This Rock Solid Hawaiian REIT Is Built To Last. https://seekingalpha.com/article/4741121-alexander-and-baldwin-this-rock-solid-hawaiian-reit-is-built-to-last?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated #business #stockmarket #trading,"{'name': 'Seeking Alpha', 'username': '@SeekingAlpha', 'profile_id': '534299535552421888', 'avatar': 'https://pbs.twimg.com/profile_images/534299535552421888/eHacq8EQ_bigger.png'}","Nov 29, 2024 · 1:29 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
57,https://twitter.com/FinAspiration/status/1862475543419265391#m,🌟  Indian Government Has Proposed 16000 crs order in Tenders for Railway Safety   👉 5  Companies Which are Actively Working in Kavach Sector 🔥  🌟 A Detailed Thread 🧵👇  #stockmarketcrash #stockmarkets #stocks #StocksToWatch #investing #StockMarket #Railway #railwaystation #kavach #safety #railwaysafety,"{'name': 'FinAspiration', 'username': '@FinAspiration', 'profile_id': '1781474597147402240', 'avatar': 'https://pbs.twimg.com/profile_images/1781474597147402240/msBo3206_bigger.jpg'}","Nov 29, 2024 · 12:35 PM UTC",True,False,,[],{},"{'comments': 2, 'retweets': 5, 'quotes': 0, 'likes': 32}",['https://pbs.twimg.com/media/GdjXgO9XAAA3Ltv.jpg'],[],[]
58,https://twitter.com/tradingtwenty/status/1862488937777783198#m,Top trending #StockMarket industries to keep an eye on this morning:               Biotechnology $JAZZ 🔥 Software - Infrastructure $GRRR      Computer Hardware $RGTI Software - Application $SOUN             Semiconductors $INTC                   Link: https://tradingtwenty.com/dashboard/trending/past,"{'name': 'Trading Twenty', 'username': '@tradingtwenty', 'profile_id': '1738700056386039808', 'avatar': 'https://pbs.twimg.com/profile_images/1738700056386039808/XKY2d7Ow_bigger.jpg'}","Nov 29, 2024 · 1:29 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GdjjfRKWsAEDVuL.jpg'],[],[]
59,https://twitter.com/imsoet/status/1862488821033488616#m,EU energy crisis pushes renewable energy stocks higher. Policy shifts and opportunities! #Renewables #Europe #EnergyCrisis #StockMarket,"{'name': 'An', 'username': '@imsoet', 'profile_id': '1645150441431265282', 'avatar': 'https://pbs.twimg.com/profile_images/1645150441431265282/H3zDxxj5_bigger.jpg'}","Nov 29, 2024 · 1:28 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
60,https://twitter.com/InsideAlertCA/status/1862488724841328883#m,Real-time reporting on insider and Congress #stockmarket #trading activity available through our Discord linked in bio!  Join our growing community for FREE today!,"{'name': 'InsideAlert', 'username': '@InsideAlertCA', 'profile_id': '1803182786863366144', 'avatar': 'https://pbs.twimg.com/profile_images/1803182786863366144/w0oJyBUL_bigger.png'}","Nov 29, 2024 · 1:28 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
61,https://twitter.com/imsoet/status/1862488664858616111#m,Australian ASX 200 index up as mining stocks rally. Commodities drive growth down under! #ASX200 #Australia #StockMarket #Investing,"{'name': 'An', 'username': '@imsoet', 'profile_id': '1645150441431265282', 'avatar': 'https://pbs.twimg.com/profile_images/1645150441431265282/H3zDxxj5_bigger.jpg'}","Nov 29, 2024 · 1:27 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[]
62,https://twitter.com/StockPlaying260/status/1862488455017611555#m,"One hour until the market opens, and here are the current top gainers:   🔥 $PGHL +40.61%   🔥 $UMAC +30.64%   🔥 $HLIO +30.47%   🔥 $SOS +24.87%   🔥 $BY +23.70%    Who’s on your radar this morning? 🚀💹    #TopGainers #StockMarket #DayTrading #MomentumTrading #StockPlaying260","{'name': 'Stock 🛑📈Playing‼️😤260', 'username': '@StockPlaying260', 'profile_id': '1796314762210381824', 'avatar': 'https://pbs.twimg.com/profile_images/1796314762210381824/qCNWAJV9_bigger.jpg'}","Nov 29, 2024 · 1:27 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
